"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1301709","2022-03-10T00:00:00","-7.65","6.15",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T01:00:00","-7.65","6.15",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T02:00:00","-7.65","6.14",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T03:00:00","-7.66","6.13",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T04:00:00","-7.66","6.13",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T05:00:00","-7.66","6.13",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T06:00:00","-7.67","6.12",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T07:00:00","-7.67","6.12",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T08:00:00","-7.66","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T09:00:00","-7.67","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T10:00:00","-7.66","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10110",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T11:00:00","-7.66","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"CQIX3","2022-03-10T11:00:00","-4.30","4.40",,,"1","6","2","5","4","4","1",,"180","3","67","1","98","3","0","10100",,,"8","300",,,"227","7","300","3","3","1","5","A","A",,"7","1",,,,"358","44","798","172","5","0",,"2","111112","1111111A1111AA",,"5",,"0",
"1301709","2022-03-10T12:00:00","-7.66","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T13:00:00","-7.66","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T14:00:00","-7.65","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T15:00:00","-7.65","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T16:00:00","-7.64","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T17:00:00","-7.63","6.11",,,"1","4","2","5",,,"11",,,,,,,,,"10076",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T18:00:00","-7.63","6.10",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T19:00:00","-7.62","6.10",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T20:00:00","-7.62","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T21:00:00","-7.62","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T22:00:00","-7.61","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-10T23:00:00","-7.61","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T00:00:00","-7.60","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T01:00:00","-7.59","6.09",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T02:00:00","-7.59","6.08",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T03:00:00","-7.58","6.08",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T04:00:00","-7.57","6.08",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T05:00:00","-7.57","6.07",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T06:00:00","-7.56","6.07",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T07:00:00","-7.55","6.06",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T08:00:00","-7.55","6.05",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T09:00:00","-7.54","6.04",,,"1","4","2","5",,,"11",,,,,,,,,"10110",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T10:00:00","-7.54","6.04",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T11:00:00","-7.53","6.03",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"A8IY9","2022-03-11T11:00:00","-0.10","8.70",,,"1","6","2","5","5","4","1",,"160","3","46","1","98","3",,"10130","4","0","8","300",,,,"1","280","7","4","5","7","1","6",,,,,,,"358","8","798","172","5","0",,"2","111116","1111A111111AA1",,"5",,,
"1301709","2022-03-11T12:00:00","-7.52","6.03",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T13:00:00","-7.51","6.03",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T14:00:00","-7.51","6.02",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T15:00:00","-7.50","6.01",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T16:00:00","-7.50","6.00",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T17:00:00","-7.49","6.00",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T18:00:00","-7.48","5.99",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T19:00:00","-7.48","5.98",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T20:00:00","-7.47","5.97",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T21:00:00","-7.47","5.96",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T22:00:00","-7.47","5.95",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-11T23:00:00","-7.46","5.94",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T00:00:00","-7.45","5.93",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T01:00:00","-7.45","5.92",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T02:00:00","-7.45","5.91",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T03:00:00","-7.44","5.91",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T04:00:00","-7.44","5.90",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T05:00:00","-7.44","5.89",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T06:00:00","-7.44","5.87",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T07:00:00","-7.44","5.86",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T08:00:00","-7.44","5.85",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T09:00:00","-7.43","5.84",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T10:00:00","-7.43","5.83",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T11:00:00","-7.43","5.82",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T12:00:00","-7.42","5.81",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T13:00:00","-7.42","5.80",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T14:00:00","-7.42","5.79",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T15:00:00","-7.42","5.78",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T16:00:00","-7.43","5.77",,,"1","4","2","5",,,"11",,,,,,,,,"10075",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T17:00:00","-7.43","5.76",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T18:00:00","-7.43","5.76",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T19:00:00","-7.43","5.75",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T20:00:00","-7.43","5.74",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T21:00:00","-7.43","5.73",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T22:00:00","-7.43","5.72",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-12T23:00:00","-7.43","5.71",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T00:00:00","-7.43","5.71",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T01:00:00","-7.44","5.70",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T02:00:00","-7.44","5.69",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T03:00:00","-7.45","5.69",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T04:00:00","-7.46","5.68",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T05:00:00","-7.46","5.67",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T06:00:00","-7.47","5.67",,,"1","4","2","5",,,"11",,,,,,,,,"10096",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T07:00:00","-7.47","5.66",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T08:00:00","-7.47","5.65",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T09:00:00","-7.47","5.65",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T10:00:00","-7.47","5.65",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T11:00:00","-7.47","5.64",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T12:00:00","-7.47","5.63",,,"1","4","2","5",,,"11",,,,,,,,,"10096",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T13:00:00","-7.47","5.63",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T14:00:00","-7.47","5.62",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T15:00:00","-7.47","5.62",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T16:00:00","-7.48","5.61",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T17:00:00","-7.48","5.61",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T18:00:00","-7.48","5.60",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T19:00:00","-7.48","5.60",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T20:00:00","-7.48","5.60",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T21:00:00","-7.48","5.60",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T22:00:00","-7.48","5.59",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-13T23:00:00","-7.47","5.59",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T00:00:00","-7.47","5.59",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T01:00:00","-7.47","5.58",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T02:00:00","-7.47","5.57",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T03:00:00","-7.47","5.57",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T04:00:00","-7.47","5.57",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T05:00:00","-7.47","5.56",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T06:00:00","-7.46","5.55",,,"1","4","2","5",,,"11",,,,,,,,,"10096",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-14T07:00:00","-7.46","5.55",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
